Time(s),Pressure,Temperature,inH2O to Pa,Pa to m/s,m/s to mph
19.87,0.12,39.71,0.0298608,6.884627458,15.40049855
19.908,0.1,39.71,0.024884,6.284776265,14.05866742
19.946,0.1,39.71,0.024884,6.284776265,14.05866742
19.984,0.09,39.71,0.0223956,5.962262274,13.33722297
20.026,0.09,39.71,0.0223956,5.962262274,13.33722297
20.063,0.1,39.71,0.024884,6.284776265,14.05866742
20.101,0.09,39.71,0.0223956,5.962262274,13.33722297
20.139,0.09,39.71,0.0223956,5.962262274,13.33722297
20.176,0.08,39.71,0.0199072,5.621274781,12.57445441
20.214,0.09,39.71,0.0223956,5.962262274,13.33722297
20.251,0.06,39.71,0.0149304,4.868166762,10.88979696
20.289,0.05,39.71,0.012442,4.444007915,9.940979066
20.327,0.05,39.71,0.012442,4.444007915,9.940979066
20.365,0.06,39.71,0.0149304,4.868166762,10.88979696
20.402,0.06,39.71,0.0149304,4.868166762,10.88979696
20.44,0.07,39.71,0.0174188,5.258221076,11.76232505
20.477,0.03,39.71,0.0074652,3.442313729,7.700249273
20.515,0.06,39.71,0.0149304,4.868166762,10.88979696
20.553,0.07,39.71,0.0174188,5.258221076,11.76232505
20.59,0.07,39.71,0.0174188,5.258221076,11.76232505
20.628,0.08,39.71,0.0199072,5.621274781,12.57445441
20.666,0.08,39.71,0.0199072,5.621274781,12.57445441
20.704,0.07,39.71,0.0174188,5.258221076,11.76232505
20.741,0.07,39.71,0.0174188,5.258221076,11.76232505
20.779,0.08,39.71,0.0199072,5.621274781,12.57445441
20.816,0.09,39.71,0.0223956,5.962262274,13.33722297
20.854,0.1,39.71,0.024884,6.284776265,14.05866742
20.892,0.1,39.71,0.024884,6.284776265,14.05866742
20.929,0.12,39.71,0.0298608,6.884627458,15.40049855
20.967,0.08,39.71,0.0199072,5.621274781,12.57445441
21.005,0.1,39.71,0.024884,6.284776265,14.05866742
21.043,0.11,39.71,0.0273724,6.591528955,14.74485478
21.08,0.1,39.71,0.024884,6.284776265,14.05866742
21.117,0.1,39.71,0.024884,6.284776265,14.05866742
21.16,0.1,39.71,0.024884,6.284776265,14.05866742
21.198,0.04,39.71,0.0099536,3.974841516,8.891481981
21.236,0.08,39.71,0.0199072,5.621274781,12.57445441
21.274,0.1,39.71,0.024884,6.284776265,14.05866742
21.311,0.09,39.71,0.0223956,5.962262274,13.33722297
21.349,0.03,39.71,0.0074652,3.442313729,7.700249273
21.387,0.03,39.71,0.0074652,3.442313729,7.700249273
21.425,0.01,39.71,0.0024884,1.987420758,4.445740991
21.462,0.11,39.71,0.0273724,6.591528955,14.74485478
21.499,0.09,39.71,0.0223956,5.962262274,13.33722297
21.537,0.09,39.71,0.0223956,5.962262274,13.33722297
21.575,0.1,39.71,0.024884,6.284776265,14.05866742
21.612,0.08,39.71,0.0199072,5.621274781,12.57445441
21.65,0.11,39.71,0.0273724,6.591528955,14.74485478
21.688,0.07,39.71,0.0174188,5.258221076,11.76232505
21.726,0.07,39.71,0.0174188,5.258221076,11.76232505
21.763,0.07,39.71,0.0174188,5.258221076,11.76232505
21.8,0.04,39.71,0.0099536,3.974841516,8.891481981
21.838,0.06,39.71,0.0149304,4.868166762,10.88979696
21.875,0.12,39.71,0.0298608,6.884627458,15.40049855
21.925,0.12,39.71,0.0298608,6.884627458,15.40049855
21.963,0.1,39.71,0.024884,6.284776265,14.05866742
22.001,0.12,39.71,0.0298608,6.884627458,15.40049855
22.039,0.12,39.71,0.0298608,6.884627458,15.40049855
22.077,0.14,39.71,0.0348376,7.43624756,16.63443962
22.114,0.11,39.71,0.0273724,6.591528955,14.74485478
22.152,0.12,39.71,0.0298608,6.884627458,15.40049855
22.19,0.12,39.71,0.0298608,6.884627458,15.40049855
22.227,0.12,39.71,0.0298608,6.884627458,15.40049855
22.265,0.09,39.71,0.0223956,5.962262274,13.33722297
22.307,0.12,39.71,0.0298608,6.884627458,15.40049855
22.345,0.1,39.71,0.024884,6.284776265,14.05866742
22.382,0.18,39.71,0.0447912,8.431912171,18.86168161
22.42,0.15,39.71,0.037326,7.697247498,17.21828082
22.458,0.13,39.71,0.0323492,7.165747449,16.0293471
22.496,0.11,39.71,0.0273724,6.591528955,14.74485478
22.534,0.09,39.71,0.0223956,5.962262274,13.33722297
22.572,0.11,39.71,0.0273724,6.591528955,14.74485478
22.609,0.13,39.71,0.0323492,7.165747449,16.0293471
22.646,0.11,39.71,0.0273724,6.591528955,14.74485478
22.684,0.14,39.71,0.0348376,7.43624756,16.63443962
22.722,0.13,39.71,0.0323492,7.165747449,16.0293471
22.76,0.07,39.71,0.0174188,5.258221076,11.76232505
22.798,0.09,39.71,0.0223956,5.962262274,13.33722297
22.835,0.11,39.71,0.0273724,6.591528955,14.74485478
22.873,0.11,39.71,0.0273724,6.591528955,14.74485478
22.91,0.06,39.71,0.0149304,4.868166762,10.88979696
22.948,0.02,39.71,0.0049768,2.81063739,6.287227204
22.986,0,39.71,0,0,0
23.024,0.01,39.71,0.0024884,1.987420758,4.445740991
23.061,0.02,39.71,0.0049768,2.81063739,6.287227204
23.099,0,39.71,0,0,0
23.137,0,39.71,0,0,0
23.175,0.01,39.71,0.0024884,1.987420758,4.445740991
23.212,0,39.71,0,0,0
23.249,0,39.71,0,0,0
23.287,0.02,39.71,0.0049768,2.81063739,6.287227204
23.325,0,39.71,0,0,0
23.363,0,39.71,0,0,0
23.4,0.03,39.71,0.0074652,3.442313729,7.700249273
23.438,0.06,39.71,0.0149304,4.868166762,10.88979696
23.473,0.07,39.71,0.0174188,5.258221076,11.76232505
23.511,0.04,39.71,0.0099536,3.974841516,8.891481981
23.548,0.03,39.71,0.0074652,3.442313729,7.700249273
23.586,0.02,39.71,0.0049768,2.81063739,6.287227204
23.623,0.06,39.71,0.0149304,4.868166762,10.88979696
23.661,0.03,39.71,0.0074652,3.442313729,7.700249273
23.699,0.07,39.71,0.0174188,5.258221076,11.76232505
23.737,0.12,39.71,0.0298608,6.884627458,15.40049855
23.775,0.11,39.71,0.0273724,6.591528955,14.74485478
23.813,0.12,39.71,0.0298608,6.884627458,15.40049855
23.849,0.11,39.71,0.0273724,6.591528955,14.74485478
23.887,0.1,39.71,0.024884,6.284776265,14.05866742
23.925,0.1,39.71,0.024884,6.284776265,14.05866742
23.963,0.11,39.71,0.0273724,6.591528955,14.74485478
24.001,0.11,39.71,0.0273724,6.591528955,14.74485478
24.039,0.1,39.71,0.024884,6.284776265,14.05866742
24.076,0.1,39.71,0.024884,6.284776265,14.05866742
24.114,0.1,39.71,0.024884,6.284776265,14.05866742
24.152,0.11,39.71,0.0273724,6.591528955,14.74485478
24.189,0.1,39.71,0.024884,6.284776265,14.05866742
24.226,0.1,39.71,0.024884,6.284776265,14.05866742
24.264,0.1,39.71,0.024884,6.284776265,14.05866742
24.302,0.09,39.71,0.0223956,5.962262274,13.33722297
24.34,0.09,39.71,0.0223956,5.962262274,13.33722297
24.378,0.08,39.71,0.0199072,5.621274781,12.57445441
24.415,0.1,39.71,0.024884,6.284776265,14.05866742
24.453,0.1,39.71,0.024884,6.284776265,14.05866742
24.491,0.09,39.71,0.0223956,5.962262274,13.33722297
24.528,0.08,39.71,0.0199072,5.621274781,12.57445441
24.565,0.09,39.71,0.0223956,5.962262274,13.33722297
24.609,0.08,39.71,0.0199072,5.621274781,12.57445441
24.647,0.08,39.71,0.0199072,5.621274781,12.57445441
24.684,0.07,39.71,0.0174188,5.258221076,11.76232505
24.722,0.07,39.71,0.0174188,5.258221076,11.76232505
24.76,0.08,39.71,0.0199072,5.621274781,12.57445441
24.798,0.08,39.71,0.0199072,5.621274781,12.57445441
24.835,0.08,39.71,0.0199072,5.621274781,12.57445441
24.872,0.09,39.71,0.0223956,5.962262274,13.33722297
24.91,0.09,39.71,0.0223956,5.962262274,13.33722297
24.948,0.08,39.71,0.0199072,5.621274781,12.57445441
24.985,0.07,39.71,0.0174188,5.258221076,11.76232505
25.023,0.07,39.71,0.0174188,5.258221076,11.76232505
25.061,0.08,39.71,0.0199072,5.621274781,12.57445441
25.099,0.09,39.71,0.0223956,5.962262274,13.33722297
25.136,0.08,39.71,0.0199072,5.621274781,12.57445441
25.174,0.08,39.71,0.0199072,5.621274781,12.57445441
25.211,0.08,39.71,0.0199072,5.621274781,12.57445441
25.248,0.08,39.71,0.0199072,5.621274781,12.57445441
25.286,0.06,39.71,0.0149304,4.868166762,10.88979696
25.324,0.08,39.71,0.0199072,5.621274781,12.57445441
25.362,0.08,39.71,0.0199072,5.621274781,12.57445441
25.399,0.07,39.71,0.0174188,5.258221076,11.76232505
25.437,0.08,39.71,0.0199072,5.621274781,12.57445441
25.475,0.07,39.71,0.0174188,5.258221076,11.76232505
25.512,0.07,39.71,0.0174188,5.258221076,11.76232505
25.549,0.07,39.71,0.0174188,5.258221076,11.76232505
25.587,0.06,39.71,0.0149304,4.868166762,10.88979696
25.625,0.06,39.71,0.0149304,4.868166762,10.88979696
25.663,0.06,39.71,0.0149304,4.868166762,10.88979696
25.7,0.07,39.71,0.0174188,5.258221076,11.76232505
25.742,0.08,39.71,0.0199072,5.621274781,12.57445441
25.78,0.07,39.71,0.0174188,5.258221076,11.76232505
25.818,0.09,39.71,0.0223956,5.962262274,13.33722297
25.856,0.09,39.71,0.0223956,5.962262274,13.33722297
25.893,0.08,39.71,0.0199072,5.621274781,12.57445441
25.93,0.07,39.71,0.0174188,5.258221076,11.76232505
25.968,0.07,39.71,0.0174188,5.258221076,11.76232505
26.006,0.07,39.71,0.0174188,5.258221076,11.76232505
26.044,0.07,39.71,0.0174188,5.258221076,11.76232505
26.081,0.07,39.71,0.0174188,5.258221076,11.76232505
26.119,0.07,39.71,0.0174188,5.258221076,11.76232505
26.157,0.07,39.71,0.0174188,5.258221076,11.76232505
26.194,0.07,39.71,0.0174188,5.258221076,11.76232505
26.232,0.08,39.71,0.0199072,5.621274781,12.57445441
26.269,0.08,39.71,0.0199072,5.621274781,12.57445441
26.307,0.07,39.71,0.0174188,5.258221076,11.76232505
26.345,0.07,39.71,0.0174188,5.258221076,11.76232505
26.383,0.08,39.71,0.0199072,5.621274781,12.57445441
26.42,0.09,39.71,0.0223956,5.962262274,13.33722297
26.458,0.07,39.71,0.0174188,5.258221076,11.76232505
26.496,0.07,39.71,0.0174188,5.258221076,11.76232505
26.533,0.07,39.71,0.0174188,5.258221076,11.76232505
26.571,0.07,39.71,0.0174188,5.258221076,11.76232505
26.608,0.06,39.71,0.0149304,4.868166762,10.88979696
26.646,0.08,39.71,0.0199072,5.621274781,12.57445441
26.685,0.08,39.71,0.0199072,5.621274781,12.57445441
26.733,0.08,39.71,0.0199072,5.621274781,12.57445441
26.771,0.08,39.71,0.0199072,5.621274781,12.57445441
26.809,0.08,39.71,0.0199072,5.621274781,12.57445441
26.847,0.07,39.71,0.0174188,5.258221076,11.76232505
26.89,0.08,39.71,0.0199072,5.621274781,12.57445441
26.928,0.09,39.71,0.0223956,5.962262274,13.33722297
26.966,0.09,39.71,0.0223956,5.962262274,13.33722297
27.003,0.11,39.71,0.0273724,6.591528955,14.74485478
27.041,0.11,39.71,0.0273724,6.591528955,14.74485478
27.078,0.1,39.71,0.024884,6.284776265,14.05866742
27.116,0.09,39.71,0.0223956,5.962262274,13.33722297
27.154,0.09,39.71,0.0223956,5.962262274,13.33722297
27.192,0.1,39.71,0.024884,6.284776265,14.05866742
27.229,0.09,39.71,0.0223956,5.962262274,13.33722297
27.267,0.1,39.71,0.024884,6.284776265,14.05866742
27.304,0.11,39.71,0.0273724,6.591528955,14.74485478
27.342,0.11,39.71,0.0273724,6.591528955,14.74485478
27.38,0.11,39.71,0.0273724,6.591528955,14.74485478
27.417,0.1,39.71,0.024884,6.284776265,14.05866742
27.455,0.11,39.71,0.0273724,6.591528955,14.74485478
27.493,0.11,39.71,0.0273724,6.591528955,14.74485478
27.531,0.11,39.71,0.0273724,6.591528955,14.74485478
27.569,0.11,39.71,0.0273724,6.591528955,14.74485478
27.606,0.1,39.71,0.024884,6.284776265,14.05866742
27.643,0.1,39.71,0.024884,6.284776265,14.05866742
27.681,0.1,39.71,0.024884,6.284776265,14.05866742
27.719,0.1,39.71,0.024884,6.284776265,14.05866742
27.756,0.1,39.71,0.024884,6.284776265,14.05866742
27.794,0.1,39.71,0.024884,6.284776265,14.05866742
27.832,0.1,39.71,0.024884,6.284776265,14.05866742
27.87,0.1,39.71,0.024884,6.284776265,14.05866742
27.907,0.12,39.71,0.0298608,6.884627458,15.40049855
27.944,0.11,39.71,0.0273724,6.591528955,14.74485478
27.982,0.11,39.71,0.0273724,6.591528955,14.74485478
28.054,0.12,39.71,0.0298608,6.884627458,15.40049855
28.092,0.11,39.71,0.0273724,6.591528955,14.74485478
28.131,0.11,39.71,0.0273724,6.591528955,14.74485478
28.169,0.11,39.71,0.0273724,6.591528955,14.74485478
28.207,0.11,39.71,0.0273724,6.591528955,14.74485478
28.246,0.11,39.71,0.0273724,6.591528955,14.74485478
28.283,0.11,39.71,0.0273724,6.591528955,14.74485478
28.321,0.11,39.71,0.0273724,6.591528955,14.74485478
28.36,0.11,39.71,0.0273724,6.591528955,14.74485478
28.398,0.1,39.71,0.024884,6.284776265,14.05866742
28.436,0.1,39.71,0.024884,6.284776265,14.05866742
28.475,0.1,39.71,0.024884,6.284776265,14.05866742
28.513,0.11,39.71,0.0273724,6.591528955,14.74485478
28.551,0.1,39.71,0.024884,6.284776265,14.05866742
28.59,0.11,39.71,0.0273724,6.591528955,14.74485478
28.627,0.11,39.71,0.0273724,6.591528955,14.74485478
28.665,0.11,39.71,0.0273724,6.591528955,14.74485478
28.703,0.11,39.71,0.0273724,6.591528955,14.74485478
28.742,0.11,39.71,0.0273724,6.591528955,14.74485478
28.78,0.11,39.71,0.0273724,6.591528955,14.74485478
28.818,0.11,39.71,0.0273724,6.591528955,14.74485478
28.857,0.1,39.71,0.024884,6.284776265,14.05866742
28.895,0.11,39.71,0.0273724,6.591528955,14.74485478
28.933,0.11,39.71,0.0273724,6.591528955,14.74485478
28.972,0.11,39.71,0.0273724,6.591528955,14.74485478
29.009,0.1,39.71,0.024884,6.284776265,14.05866742
29.047,0.11,39.71,0.0273724,6.591528955,14.74485478
29.086,0.1,39.71,0.024884,6.284776265,14.05866742
29.124,0.1,39.71,0.024884,6.284776265,14.05866742
29.162,0.09,39.71,0.0223956,5.962262274,13.33722297
29.206,0.1,39.71,0.024884,6.284776265,14.05866742
29.243,0.09,39.71,0.0223956,5.962262274,13.33722297
29.28,0.1,39.71,0.024884,6.284776265,14.05866742
29.318,0.1,39.71,0.024884,6.284776265,14.05866742
29.355,0.11,39.71,0.0273724,6.591528955,14.74485478
29.392,0.12,39.71,0.0298608,6.884627458,15.40049855
29.429,0.11,39.71,0.0273724,6.591528955,14.74485478
29.466,0.11,39.71,0.0273724,6.591528955,14.74485478
29.503,0.11,39.71,0.0273724,6.591528955,14.74485478
29.541,0.12,39.71,0.0298608,6.884627458,15.40049855
29.578,0.13,39.71,0.0323492,7.165747449,16.0293471
29.616,0.13,39.71,0.0323492,7.165747449,16.0293471
29.652,0.13,39.71,0.0323492,7.165747449,16.0293471
29.689,0.14,39.71,0.0348376,7.43624756,16.63443962
29.727,0.14,39.71,0.0348376,7.43624756,16.63443962
29.764,0.12,39.71,0.0298608,6.884627458,15.40049855
29.801,0.11,39.71,0.0273724,6.591528955,14.74485478
29.839,0.11,39.71,0.0273724,6.591528955,14.74485478
29.876,0.12,39.71,0.0298608,6.884627458,15.40049855
29.913,0.12,39.71,0.0298608,6.884627458,15.40049855
29.95,0.12,39.71,0.0298608,6.884627458,15.40049855
29.987,0.14,39.71,0.0348376,7.43624756,16.63443962
30.024,0.13,39.71,0.0323492,7.165747449,16.0293471
30.062,0.12,39.71,0.0298608,6.884627458,15.40049855
30.099,0.13,39.71,0.0323492,7.165747449,16.0293471
30.136,0.13,39.71,0.0323492,7.165747449,16.0293471
30.174,0.16,39.71,0.0398144,7.949683033,17.78296396
30.211,0.2,39.71,0.049768,8.88801583,19.88195813
30.248,0.18,39.71,0.0447912,8.431912171,18.86168161
30.285,0.17,39.71,0.0423028,8.194345708,18.33025969
30.327,0.16,39.71,0.0398144,7.949683033,17.78296396
30.364,0.15,39.71,0.037326,7.697247498,17.21828082
30.401,0.13,39.71,0.0323492,7.165747449,16.0293471
30.439,0.12,39.71,0.0298608,6.884627458,15.40049855
30.476,0.09,39.71,0.0223956,5.962262274,13.33722297
30.514,0.09,39.71,0.0223956,5.962262274,13.33722297
30.551,0.09,39.71,0.0223956,5.962262274,13.33722297
30.587,0.09,39.71,0.0223956,5.962262274,13.33722297
30.625,0.09,39.71,0.0223956,5.962262274,13.33722297
30.662,0.08,39.71,0.0199072,5.621274781,12.57445441
30.699,0.09,39.71,0.0223956,5.962262274,13.33722297
30.737,0.1,39.71,0.024884,6.284776265,14.05866742
30.774,0.08,39.71,0.0199072,5.621274781,12.57445441
30.811,0.1,39.71,0.024884,6.284776265,14.05866742
30.849,0.1,39.71,0.024884,6.284776265,14.05866742
30.885,0.1,39.71,0.024884,6.284776265,14.05866742
30.923,0.1,39.71,0.024884,6.284776265,14.05866742
30.96,0.1,39.71,0.024884,6.284776265,14.05866742
30.997,0.09,39.71,0.0223956,5.962262274,13.33722297
31.035,0.11,39.71,0.0273724,6.591528955,14.74485478
31.072,0.11,39.71,0.0273724,6.591528955,14.74485478
31.109,0.09,39.71,0.0223956,5.962262274,13.33722297
31.147,0.09,39.71,0.0223956,5.962262274,13.33722297
31.183,0.09,39.71,0.0223956,5.962262274,13.33722297
31.221,0.09,39.71,0.0223956,5.962262274,13.33722297
31.258,0.09,39.71,0.0223956,5.962262274,13.33722297
31.295,0.08,39.71,0.0199072,5.621274781,12.57445441
31.333,0.09,39.71,0.0223956,5.962262274,13.33722297
31.37,0.08,39.71,0.0199072,5.621274781,12.57445441
31.409,0.08,39.71,0.0199072,5.621274781,12.57445441
31.462,0.08,39.71,0.0199072,5.621274781,12.57445441
31.499,0.07,39.71,0.0174188,5.258221076,11.76232505
31.537,0.08,39.71,0.0199072,5.621274781,12.57445441
31.574,0.06,39.71,0.0149304,4.868166762,10.88979696
31.611,0.06,39.71,0.0149304,4.868166762,10.88979696
31.648,0.06,39.71,0.0149304,4.868166762,10.88979696
31.685,0.07,39.71,0.0174188,5.258221076,11.76232505
31.723,0.07,39.71,0.0174188,5.258221076,11.76232505
31.76,0.07,39.71,0.0174188,5.258221076,11.76232505
31.797,0.07,39.71,0.0174188,5.258221076,11.76232505
31.835,0.06,39.71,0.0149304,4.868166762,10.88979696
31.872,0.05,39.71,0.012442,4.444007915,9.940979066
31.908,0.05,39.71,0.012442,4.444007915,9.940979066
31.946,0.06,39.71,0.0149304,4.868166762,10.88979696
31.983,0.06,39.71,0.0149304,4.868166762,10.88979696
32.021,0.06,39.71,0.0149304,4.868166762,10.88979696
32.058,0.06,39.71,0.0149304,4.868166762,10.88979696
32.095,0.06,39.71,0.0149304,4.868166762,10.88979696
32.133,0.05,39.71,0.012442,4.444007915,9.940979066
32.169,0.06,39.71,0.0149304,4.868166762,10.88979696
32.206,0.06,39.71,0.0149304,4.868166762,10.88979696
32.244,0.05,39.71,0.012442,4.444007915,9.940979066
32.281,0.04,39.71,0.0099536,3.974841516,8.891481981
32.319,0.04,39.71,0.0099536,3.974841516,8.891481981
32.356,0.03,39.71,0.0074652,3.442313729,7.700249273
32.393,0.04,39.71,0.0099536,3.974841516,8.891481981
32.431,0.04,39.71,0.0099536,3.974841516,8.891481981
32.467,0.04,39.71,0.0099536,3.974841516,8.891481981
32.504,0.02,39.71,0.0049768,2.81063739,6.287227204
32.542,0.02,39.71,0.0049768,2.81063739,6.287227204
32.583,0.02,39.71,0.0049768,2.81063739,6.287227204
32.621,0.03,39.71,0.0074652,3.442313729,7.700249273
32.658,0.03,39.71,0.0074652,3.442313729,7.700249273
32.696,0.03,39.71,0.0074652,3.442313729,7.700249273
32.733,0.03,39.71,0.0074652,3.442313729,7.700249273
32.771,0.02,39.71,0.0049768,2.81063739,6.287227204
32.807,0.02,39.71,0.0049768,2.81063739,6.287227204
32.844,0.04,39.71,0.0099536,3.974841516,8.891481981
32.882,0.03,39.71,0.0074652,3.442313729,7.700249273
32.919,0.04,39.71,0.0099536,3.974841516,8.891481981
32.957,0.04,39.71,0.0099536,3.974841516,8.891481981
32.994,0.05,39.71,0.012442,4.444007915,9.940979066
33.031,0.05,39.71,0.012442,4.444007915,9.940979066
33.069,0.05,39.71,0.012442,4.444007915,9.940979066
33.105,0.04,39.71,0.0099536,3.974841516,8.891481981
33.142,0.04,39.71,0.0099536,3.974841516,8.891481981
33.18,0.04,39.71,0.0099536,3.974841516,8.891481981
33.217,0.04,39.71,0.0099536,3.974841516,8.891481981
33.255,0.04,39.71,0.0099536,3.974841516,8.891481981
33.292,0.04,39.71,0.0099536,3.974841516,8.891481981
33.33,0.04,39.71,0.0099536,3.974841516,8.891481981
33.367,0.04,39.71,0.0099536,3.974841516,8.891481981
33.403,0.04,39.71,0.0099536,3.974841516,8.891481981
33.441,0.04,39.71,0.0099536,3.974841516,8.891481981
33.478,0.04,39.71,0.0099536,3.974841516,8.891481981
33.516,0.04,39.71,0.0099536,3.974841516,8.891481981
33.553,0.03,39.71,0.0074652,3.442313729,7.700249273
33.59,0.04,39.71,0.0099536,3.974841516,8.891481981
33.628,0.04,39.71,0.0099536,3.974841516,8.891481981
33.665,0.04,39.71,0.0099536,3.974841516,8.891481981
33.702,0.04,39.71,0.0099536,3.974841516,8.891481981
33.745,0.04,39.71,0.0099536,3.974841516,8.891481981
33.782,0.04,39.71,0.0099536,3.974841516,8.891481981
33.819,0.04,39.71,0.0099536,3.974841516,8.891481981
33.857,0.04,39.71,0.0099536,3.974841516,8.891481981
33.894,0.05,39.71,0.012442,4.444007915,9.940979066
33.931,0.04,39.71,0.0099536,3.974841516,8.891481981
33.969,0.04,39.71,0.0099536,3.974841516,8.891481981
34.006,0.04,39.71,0.0099536,3.974841516,8.891481981
34.043,0.04,39.71,0.0099536,3.974841516,8.891481981
34.08,0.03,39.71,0.0074652,3.442313729,7.700249273
34.117,0.03,39.71,0.0074652,3.442313729,7.700249273
34.155,0.03,39.71,0.0074652,3.442313729,7.700249273
34.192,0.03,39.71,0.0074652,3.442313729,7.700249273
34.229,0.03,39.71,0.0074652,3.442313729,7.700249273
34.267,0.02,39.71,0.0049768,2.81063739,6.287227204
34.304,0.03,39.71,0.0074652,3.442313729,7.700249273
34.34,0.02,39.71,0.0049768,2.81063739,6.287227204
34.378,0.02,39.71,0.0049768,2.81063739,6.287227204
34.415,0.03,39.71,0.0074652,3.442313729,7.700249273
34.452,0.03,39.71,0.0074652,3.442313729,7.700249273
34.49,0.03,39.71,0.0074652,3.442313729,7.700249273
34.527,0.03,39.71,0.0074652,3.442313729,7.700249273
34.565,0.03,39.71,0.0074652,3.442313729,7.700249273
34.601,0.02,39.71,0.0049768,2.81063739,6.287227204
34.638,0.02,39.71,0.0049768,2.81063739,6.287227204
34.676,0.02,39.71,0.0049768,2.81063739,6.287227204
34.713,0.02,39.71,0.0049768,2.81063739,6.287227204
34.75,0.02,39.71,0.0049768,2.81063739,6.287227204
34.787,0.02,39.71,0.0049768,2.81063739,6.287227204
34.825,0.02,39.71,0.0049768,2.81063739,6.287227204
34.866,0.02,39.71,0.0049768,2.81063739,6.287227204
34.904,0.02,39.71,0.0049768,2.81063739,6.287227204
34.94,0.01,39.71,0.0024884,1.987420758,4.445740991
34.978,0.02,39.71,0.0049768,2.81063739,6.287227204
35.015,0.02,39.71,0.0049768,2.81063739,6.287227204
35.052,0.02,39.71,0.0049768,2.81063739,6.287227204
35.09,0.02,39.71,0.0049768,2.81063739,6.287227204
35.127,0.01,39.71,0.0024884,1.987420758,4.445740991
35.164,0.02,39.71,0.0049768,2.81063739,6.287227204
35.202,0.02,39.71,0.0049768,2.81063739,6.287227204
35.238,0.03,39.71,0.0074652,3.442313729,7.700249273
35.276,0.03,39.71,0.0074652,3.442313729,7.700249273
35.313,0.03,39.71,0.0074652,3.442313729,7.700249273
35.35,0.03,39.71,0.0074652,3.442313729,7.700249273
35.388,0.02,39.71,0.0049768,2.81063739,6.287227204
35.425,0.03,39.71,0.0074652,3.442313729,7.700249273
35.463,0.03,39.71,0.0074652,3.442313729,7.700249273
35.5,0.02,39.71,0.0049768,2.81063739,6.287227204
35.536,0.02,39.71,0.0049768,2.81063739,6.287227204
35.574,0.03,39.71,0.0074652,3.442313729,7.700249273
35.611,0.02,39.71,0.0049768,2.81063739,6.287227204
35.648,0.03,39.71,0.0074652,3.442313729,7.700249273
35.686,0.03,39.71,0.0074652,3.442313729,7.700249273
35.723,0.03,39.71,0.0074652,3.442313729,7.700249273
35.76,0.03,39.71,0.0074652,3.442313729,7.700249273
35.798,0.03,39.71,0.0074652,3.442313729,7.700249273
35.834,0.03,39.71,0.0074652,3.442313729,7.700249273
35.872,0.03,39.71,0.0074652,3.442313729,7.700249273
35.909,0.03,39.71,0.0074652,3.442313729,7.700249273
35.946,0.03,39.71,0.0074652,3.442313729,7.700249273
35.989,0.03,39.71,0.0074652,3.442313729,7.700249273
36.026,0.03,39.71,0.0074652,3.442313729,7.700249273
36.064,0.03,39.71,0.0074652,3.442313729,7.700249273
36.101,0.03,39.71,0.0074652,3.442313729,7.700249273
36.15,0.04,39.71,0.0099536,3.974841516,8.891481981
